address,street,huisnr1,huisnr2,busnr,postcode,district,source_row_count,aard_summary,oldest_opnamedatum,search_query,status,confidence,best_score,organization_name_candidate,kbo_numbers,generic_emails,social_links,source_urls,source_titles,notes
"Lange Vlierstraat 6 bus 101, 2000 Antwerpen",LANGE VLIERSTRAAT,6,,101,2000,Antwerpen,1,woning:1,2021/03/24 00:00:00+00,"""Lange Vlierstraat 6"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Vlierstraat 6 bus 201, 2000 Antwerpen",LANGE VLIERSTRAAT,6,,201,2000,Antwerpen,1,woning:1,2021/03/24 00:00:00+00,"""Lange Vlierstraat 6"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Vlierstraat 6 bus 301, 2000 Antwerpen",LANGE VLIERSTRAAT,6,,301,2000,Antwerpen,1,woning:1,2021/03/24 00:00:00+00,"""Lange Vlierstraat 6"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Scheidingstraat 1-3, 2610 Wilrijk",SCHEIDINGSTRAAT,1,3,,2610,Wilrijk,1,gebouw:1,2015/11/03 00:00:00+00,"""Scheidingstraat 1"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Cogelsplein 32-34, 2100 Deurne",COGELSPLEIN,32,34,,2100,Deurne,1,gebouw:1,2020/02/20 00:00:00+00,"""Cogelsplein 32"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Grote Pieter Potstraat 14, 2000 Antwerpen",GROTE PIETER POTSTRAAT,14,,,2000,Antwerpen,1,gebouw:1,2020/10/29 00:00:00+00,"""Grote Pieter Potstraat 14"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Baron De Catersstraat 7, 2600 Berchem",BARON DE CATERSSTRAAT,7,,,2600,Berchem,1,woning:1,2023/05/15 00:00:00+00,"""Baron De Catersstraat 7"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bouwmeestersstraat 1, 2000 Antwerpen",BOUWMEESTERSSTRAAT,1,,,2000,Antwerpen,1,woning:1,2019/04/05 00:00:00+00,"""Bouwmeestersstraat 1"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,25,,,,,,,
"Pelikaanstraat 112, 2018 Antwerpen",PELIKAANSTRAAT,112,,,2018,Antwerpen,5,woning:3; gebouw:2,2022/12/02 00:00:00+00,"""Pelikaanstraat 112"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Belgiëlei 59 bus 603, 2018 Antwerpen",BELGIËLEI,59,,603,2018,Antwerpen,1,woning:1,2025/02/25 00:00:00+00,"""Belgiëlei 59"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Du Montstraat 2, 2100 Deurne",DU MONTSTRAAT,2,,,2100,Deurne,1,gebouw:1,2021/12/06 00:00:00+00,"""Du Montstraat 2"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ruggeveldlaan 530 bus 1, 2100 Deurne",RUGGEVELDLAAN,530,,1,2100,Deurne,1,woning:1,2023/09/13 00:00:00+00,"""Ruggeveldlaan 530"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ruggeveldlaan 530 bus 2, 2100 Deurne",RUGGEVELDLAAN,530,,2,2100,Deurne,1,woning:1,2023/09/13 00:00:00+00,"""Ruggeveldlaan 530"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ruggeveldlaan 530 bus 3, 2100 Deurne",RUGGEVELDLAAN,530,,3,2100,Deurne,1,woning:1,2023/09/13 00:00:00+00,"""Ruggeveldlaan 530"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Toog 1, 2000 Antwerpen",TOOG,1,,,2000,Antwerpen,1,gebouw:1,2023/10/03 00:00:00+00,"""Toog 1"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Mechelsesteenweg 106, 2018 Antwerpen",MECHELSESTEENWEG,106,,,2018,Antwerpen,1,gebouw:1,2020/10/12 00:00:00+00,"""Mechelsesteenweg 106"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Plantin En Moretuslei 160-166, 2018 Antwerpen",PLANTIN EN MORETUSLEI,160,166,,2018,Antwerpen,1,gebouw:1,2021/03/08 00:00:00+00,"""Plantin En Moretuslei 160"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudebaan 103, 2610 Wilrijk",OUDEBAAN,103,,,2610,Wilrijk,1,woning:1,2022/12/05 00:00:00+00,"""Oudebaan 103"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pierebeekstraat 20, 2610 Wilrijk",PIEREBEEKSTRAAT,20,,,2610,Wilrijk,1,woning:1,2024/02/05 00:00:00+00,"""Pierebeekstraat 20"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Statiestraat 11, 2018 Antwerpen",STATIESTRAAT,11,,,2018,Antwerpen,1,gebouw:1,2024/01/10 00:00:00+00,"""Statiestraat 11"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kioskplaats 64, 2660 Hoboken",KIOSKPLAATS,64,,,2660,Hoboken,1,gebouw:1,2025/09/02 00:00:00+00,"""Kioskplaats 64"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ten Eekhovelei 327, 2100 Deurne",TEN EEKHOVELEI,327,,,2100,Deurne,1,gebouw:1,2023/06/27 00:00:00+00,"""Ten Eekhovelei 327"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pelikaanstraat 42 bus 23, 2018 Antwerpen",PELIKAANSTRAAT,42,,23,2018,Antwerpen,1,woning:1,2024/10/30 00:00:00+00,"""Pelikaanstraat 42"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ommeganckstraat 4, 2018 Antwerpen",OMMEGANCKSTRAAT,4,,,2018,Antwerpen,1,gebouw:1,2019/05/13 00:00:00+00,"""Ommeganckstraat 4"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Augustinuslaan 1, 2610 Wilrijk",SINT-AUGUSTINUSLAAN,1,,,2610,Wilrijk,1,woning:1,2024/07/30 00:00:00+00,"""Sint-Augustinuslaan 1"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Boekenberglei 115, 2100 Deurne",BOEKENBERGLEI,115,,,2100,Deurne,2,woning:2,2014/06/23 00:00:00+00,"""Boekenberglei 115"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Voetbalstraat 16, 2610 Wilrijk",VOETBALSTRAAT,16,,,2610,Wilrijk,1,woning:1,2023/06/30 00:00:00+00,"""Voetbalstraat 16"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Kievitstraat 77, 2018 Antwerpen",LANGE KIEVITSTRAAT,77,,,2018,Antwerpen,1,gebouw:1,2013/05/08 00:00:00+00,"""Lange Kievitstraat 77"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pastoor Goetschalckxstraat 33, 2180 Ekeren",PASTOOR GOETSCHALCKXSTRAAT,33,,,2180,Ekeren,1,woning:1,2024/06/03 00:00:00+00,"""Pastoor Goetschalckxstraat 33"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Sint-Jacobsmarkt 18, 2000 Antwerpen",SINT-JACOBSMARKT,18,,,2000,Antwerpen,3,woning:2; gebouw:1,2024/08/02 00:00:00+00,"""Sint-Jacobsmarkt 18"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Kroonstraat 132, 2140 Borgerhout",KROONSTRAAT,132,,,2140,Borgerhout,1,gebouw:1,2019/03/04 00:00:00+00,"""Kroonstraat 132"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Waarlooshofstraat 58, 2020 Antwerpen",WAARLOOSHOFSTRAAT,58,,,2020,Antwerpen,3,woning:2; gebouw:1,2021/06/02 00:00:00+00,"""Waarlooshofstraat 58"" ""2020"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,30,,,,,,,
"Antwerpsesteenweg 139, 2660 Hoboken",ANTWERPSESTEENWEG,139,,,2660,Hoboken,1,gebouw:1,2017/12/06 00:00:00+00,"""Antwerpsesteenweg 139"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,laag,45,,,,,,,
"Lange Beeldekensstraat 114, 2060 Antwerpen",LANGE BEELDEKENSSTRAAT,114,,,2060,Antwerpen,1,gebouw:1,2024/01/11 00:00:00+00,"""Lange Beeldekensstraat 114"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Maria-Theresialei 9, 2018 Antwerpen",MARIA-THERESIALEI,9,,,2018,Antwerpen,1,gebouw:1,2024/07/15 00:00:00+00,"""Maria-Theresialei 9"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kerkstraat 43, 2060 Antwerpen",KERKSTRAAT,43,,,2060,Antwerpen,1,gebouw:1,2023/08/23 00:00:00+00,"""Kerkstraat 43"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,middel,75,,,,,,,
"De Bruynlaan 181-183, 2660 Hoboken",DE BRUYNLAAN,181,183,,2660,Hoboken,1,gebouw:1,2017/10/30 00:00:00+00,"""De Bruynlaan 181"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Augustijnenstraat 27, 2000 Antwerpen",AUGUSTIJNENSTRAAT,27,,,2000,Antwerpen,1,woning:1,2025/08/05 00:00:00+00,"""Augustijnenstraat 27"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Turnhoutsebaan 183-185, 2140 Borgerhout",TURNHOUTSEBAAN,183,185,,2140,Borgerhout,1,gebouw:1,2022/04/12 00:00:00+00,"""Turnhoutsebaan 183"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Eigenheerdstraat 33, 2170 Merksem",EIGENHEERDSTRAAT,33,,,2170,Merksem,1,woning:1,2024/04/12 00:00:00+00,"""Eigenheerdstraat 33"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Chrysantenstraat 91, 2610 Wilrijk",CHRYSANTENSTRAAT,91,,,2610,Wilrijk,1,gebouw:1,2024/07/15 00:00:00+00,"""Chrysantenstraat 91"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Hardenvoort 44, 2060 Antwerpen",HARDENVOORT,44,,,2060,Antwerpen,1,woning:1,2025/03/06 00:00:00+00,"""Hardenvoort 44"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Driekoningenstraat 88, 2600 Berchem",DRIEKONINGENSTRAAT,88,,,2600,Berchem,1,gebouw:1,2019/05/16 00:00:00+00,"""Driekoningenstraat 88"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Karel Rogierstraat 29, 2000 Antwerpen",KAREL ROGIERSTRAAT,29,,,2000,Antwerpen,2,woning:2,2025/06/16 00:00:00+00,"""Karel Rogierstraat 29"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,10,,,,,,,
"Van Eycklei 23-602, 2018 Antwerpen",VAN EYCKLEI,23,602,,2018,Antwerpen,1,woning:1,2025/09/02 00:00:00+00,"""Van Eycklei 23"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Gebroeders Leemansstraat 36, 2180 Ekeren",GEBROEDERS LEEMANSSTRAAT,36,,,2180,Ekeren,1,woning:1,2024/05/03 00:00:00+00,"""Gebroeders Leemansstraat 36"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Confortalei 266-268, 2100 Deurne",CONFORTALEI,266,268,,2100,Deurne,1,woning:1,2022/11/25 00:00:00+00,"""Confortalei 266"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Floraliënlaan 444, 2610 Wilrijk",FLORALIËNLAAN,444,,,2610,Wilrijk,1,woning:1,2017/04/06 00:00:00+00,"""Floraliënlaan 444"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Floraliënlaan 444-201, 2610 Wilrijk",FLORALIËNLAAN,444,201,,2610,Wilrijk,1,woning:1,2021/05/26 00:00:00+00,"""Floraliënlaan 444"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Victor Roosensplein 31, 2170 Merksem",VICTOR ROOSENSPLEIN,31,,,2170,Merksem,1,gebouw:1,2018/04/11 00:00:00+00,"""Victor Roosensplein 31"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Erasmusstraat 18, 2140 Borgerhout",SINT-ERASMUSSTRAAT,18,,,2140,Borgerhout,1,woning:1,2023/05/12 00:00:00+00,"""Sint-Erasmusstraat 18"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Fruithoflaan 87 bus 7, 2600 Berchem",FRUITHOFLAAN,87,,7,2600,Berchem,1,woning:1,2022/02/24 00:00:00+00,"""Fruithoflaan 87"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pieter Verbertstraat 23, 2600 Berchem",PIETER VERBERTSTRAAT,23,,,2600,Berchem,1,woning:1,2025/01/06 00:00:00+00,"""Pieter Verbertstraat 23"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jan Van Rijswijcklaan 17, 2018 Antwerpen",JAN VAN RIJSWIJCKLAAN,17,,,2018,Antwerpen,1,woning:1,2025/12/02 00:00:00+00,"""Jan Van Rijswijcklaan 17"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dianalaan 143, 2600 Berchem",DIANALAAN,143,,,2600,Berchem,1,woning:1,2025/07/22 00:00:00+00,"""Dianalaan 143"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Statielei 71, 2140 Borgerhout",STATIELEI,71,,,2140,Borgerhout,1,woning:1,2016/01/29 00:00:00+00,"""Statielei 71"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Kerckhovenstraat 15, 2060 Antwerpen",VAN KERCKHOVENSTRAAT,15,,,2060,Antwerpen,1,gebouw:1,2022/10/28 00:00:00+00,"""Van Kerckhovenstraat 15"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Prinsstraat 20, 2000 Antwerpen",PRINSSTRAAT,20,,,2000,Antwerpen,1,woning:1,2024/04/12 00:00:00+00,"""Prinsstraat 20"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 483, 2170 Merksem",BREDABAAN,483,,,2170,Merksem,1,gebouw:1,2021/10/12 00:00:00+00,"""Bredabaan 483"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Edmond Cretsstraat 25, 2660 Hoboken",EDMOND CRETSSTRAAT,25,,,2660,Hoboken,1,woning:1,2024/01/15 00:00:00+00,"""Edmond Cretsstraat 25"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Grasmuslaan 36-2, 2660 Hoboken",GRASMUSLAAN,36,2,,2660,Hoboken,1,woning:1,2025/06/02 00:00:00+00,"""Grasmuslaan 36"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Eiermarkt 19, 2000 Antwerpen",EIERMARKT,19,,,2000,Antwerpen,2,woning:2,2024/04/12 00:00:00+00,"""Eiermarkt 19"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lijnwaadmarkt 13, 2000 Antwerpen",LIJNWAADMARKT,13,,,2000,Antwerpen,1,gebouw:1,2021/05/10 00:00:00+00,"""Lijnwaadmarkt 13"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Beeldekensstraat 248, 2060 Antwerpen",LANGE BEELDEKENSSTRAAT,248,,,2060,Antwerpen,1,gebouw:1,2024/05/02 00:00:00+00,"""Lange Beeldekensstraat 248"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Koepoortstraat 35, 2000 Antwerpen",LANGE KOEPOORTSTRAAT,35,,,2000,Antwerpen,1,gebouw:1,2024/05/21 00:00:00+00,"""Lange Koepoortstraat 35"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ten Eekhovelei 329, 2100 Deurne",TEN EEKHOVELEI,329,,,2100,Deurne,1,woning:1,2023/06/30 00:00:00+00,"""Ten Eekhovelei 329"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Adolf Greinerstraat 21, 2660 Hoboken",ADOLF GREINERSTRAAT,21,,,2660,Hoboken,12,woning:12,2019/07/24 00:00:00+00,"""Adolf Greinerstraat 21"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bouwhandelstraat 78, 2140 Borgerhout",BOUWHANDELSTRAAT,78,,,2140,Borgerhout,1,woning:1,2025/09/09 00:00:00+00,"""Bouwhandelstraat 78"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Adriaan Brouwerstraat 3 bus 101, 2000 Antwerpen",ADRIAAN BROUWERSTRAAT,3,,101,2000,Antwerpen,1,woning:1,2025/05/26 00:00:00+00,"""Adriaan Brouwerstraat 3"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Gitschotellei 288, 2140 Borgerhout",GITSCHOTELLEI,288,,,2140,Borgerhout,1,gebouw:1,2018/06/12 00:00:00+00,"""Gitschotellei 288"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ossenblokstraat 28, 2140 Borgerhout",OSSENBLOKSTRAAT,28,,,2140,Borgerhout,1,woning:1,2024/09/11 00:00:00+00,"""Ossenblokstraat 28"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 105, 2100 Deurne",TURNHOUTSEBAAN,105,,,2100,Deurne,1,gebouw:1,2024/06/17 00:00:00+00,"""Turnhoutsebaan 105"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Amerikalei 100 bus 502, 2000 Antwerpen",AMERIKALEI,100,,502,2000,Antwerpen,1,woning:1,2025/02/19 00:00:00+00,"""Amerikalei 100"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dambruggestraat 283-285, 2060 Antwerpen",DAMBRUGGESTRAAT,283,285,,2060,Antwerpen,1,gebouw:1,2021/05/03 00:00:00+00,"""Dambruggestraat 283"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 486, 2170 Merksem",BREDABAAN,486,,,2170,Merksem,2,gebouw:2,2020/11/16 00:00:00+00,"""Bredabaan 486"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Grotesteenweg 565, 2600 Berchem",GROTESTEENWEG,565,,,2600,Berchem,3,woning:2; gebouw:1,2018/02/06 00:00:00+00,"""Grotesteenweg 565"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lijnwaadmarkt 16, 2000 Antwerpen",LIJNWAADMARKT,16,,,2000,Antwerpen,1,woning:1,2022/05/02 00:00:00+00,"""Lijnwaadmarkt 16"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Hoveniersstraat 46-48, 2018 Antwerpen",HOVENIERSSTRAAT,46,48,,2018,Antwerpen,3,gebouw:3,2020/10/20 00:00:00+00,"""Hoveniersstraat 46"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pastoor Van De Wouwerstraat 1, 2600 Berchem",PASTOOR VAN DE WOUWERSTRAAT,1,,,2600,Berchem,2,gebouw:1; woning:1,2021/10/04 00:00:00+00,"""Pastoor Van De Wouwerstraat 1"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Langstraat 91, 2140 Borgerhout",LANGSTRAAT,91,,,2140,Borgerhout,1,woning:1,2024/12/02 00:00:00+00,"""Langstraat 91"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dambruggestraat 112, 2060 Antwerpen",DAMBRUGGESTRAAT,112,,,2060,Antwerpen,1,kamer:1,2011/05/27 00:00:00+00,"""Dambruggestraat 112"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Cogels-Osylei 72, 2600 Berchem",COGELS-OSYLEI,72,,,2600,Berchem,1,woning:1,2025/06/13 00:00:00+00,"""Cogels-Osylei 72"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ballaarstraat 27, 2018 Antwerpen",BALLAARSTRAAT,27,,,2018,Antwerpen,1,woning:1,2015/11/17 00:00:00+00,"""Ballaarstraat 27"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,30,,,,,,,
"Anselmostraat 86, 2018 Antwerpen",ANSELMOSTRAAT,86,,,2018,Antwerpen,1,woning:1,2019/07/09 00:00:00+00,"""Anselmostraat 86"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Gallifortlei 64, 2100 Deurne",GALLIFORTLEI,64,,,2100,Deurne,1,woning:1,2025/08/05 00:00:00+00,"""Gallifortlei 64"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Antwerpsesteenweg 142, 2660 Hoboken",ANTWERPSESTEENWEG,142,,,2660,Hoboken,1,woning:1,2025/05/26 00:00:00+00,"""Antwerpsesteenweg 142"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,laag,45,,,,,,,
"Cruyslei 65, 2100 Deurne",CRUYSLEI,65,,,2100,Deurne,1,gebouw:1,2022/09/16 00:00:00+00,"""Cruyslei 65"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kipdorpbrug 4, 2000 Antwerpen",KIPDORPBRUG,4,,,2000,Antwerpen,1,gebouw:1,2020/11/16 00:00:00+00,"""Kipdorpbrug 4"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Nieuwstraat 4, 2000 Antwerpen",LANGE NIEUWSTRAAT,4,,,2000,Antwerpen,1,gebouw:1,2018/07/05 00:00:00+00,"""Lange Nieuwstraat 4"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Albert Grisarstraat 56 bus 1, 2018 Antwerpen",ALBERT GRISARSTRAAT,56,,1,2018,Antwerpen,1,woning:1,2024/07/15 00:00:00+00,"""Albert Grisarstraat 56"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Albert Grisarstraat 56 bus 101, 2018 Antwerpen",ALBERT GRISARSTRAAT,56,,101,2018,Antwerpen,1,woning:1,2024/07/15 00:00:00+00,"""Albert Grisarstraat 56"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jan Van Rijswijcklaan 152, 2018 Antwerpen",JAN VAN RIJSWIJCKLAAN,152,,,2018,Antwerpen,1,woning:1,2023/12/15 00:00:00+00,"""Jan Van Rijswijcklaan 152"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Vleminckveld 35, 2000 Antwerpen",VLEMINCKVELD,35,,,2000,Antwerpen,4,woning:4,2022/03/11 00:00:00+00,"""Vleminckveld 35"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,laag,45,,,,,,,
"Vooruitzichtstraat 1, 2140 Borgerhout",VOORUITZICHTSTRAAT,1,,,2140,Borgerhout,1,gebouw:1,2017/02/20 00:00:00+00,"""Vooruitzichtstraat 1"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Kristus-Koningplein 17, 2180 Ekeren",KRISTUS-KONINGPLEIN,17,,,2180,Ekeren,1,gebouw:1,2019/02/15 00:00:00+00,"""Kristus-Koningplein 17"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Hopland 55, 2000 Antwerpen",HOPLAND,55,,,2000,Antwerpen,1,gebouw:1,2020/01/29 00:00:00+00,"""Hopland 55"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Belgiëlei 136 bus 201, 2018 Antwerpen",BELGIËLEI,136,,201,2018,Antwerpen,1,woning:1,2024/10/24 00:00:00+00,"""Belgiëlei 136"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Bernardsesteenweg 690, 2660 Hoboken",SINT-BERNARDSESTEENWEG,690,,,2660,Hoboken,3,woning:3,2020/07/07 00:00:00+00,"""Sint-Bernardsesteenweg 690"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van De Wervestraat 62, 2060 Antwerpen",VAN DE WERVESTRAAT,62,,,2060,Antwerpen,2,woning:2,2020/08/18 00:00:00+00,"""Van De Wervestraat 62"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Spoorwegstraat 84, 2600 Berchem",SPOORWEGSTRAAT,84,,,2600,Berchem,1,woning:1,2024/04/26 00:00:00+00,"""Spoorwegstraat 84"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Cogelsplein 33, 2100 Deurne",COGELSPLEIN,33,,,2100,Deurne,1,gebouw:1,2022/09/16 00:00:00+00,"""Cogelsplein 33"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Grasmuslaan 38-302, 2660 Hoboken",GRASMUSLAAN,38,302,,2660,Hoboken,1,woning:1,2024/10/25 00:00:00+00,"""Grasmuslaan 38"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Leopoldstraat 1, 2000 Antwerpen",LEOPOLDSTRAAT,1,,,2000,Antwerpen,1,gebouw:1,2024/07/15 00:00:00+00,"""Leopoldstraat 1"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Italiëlei 189, 2000 Antwerpen",ITALIËLEI,189,,,2000,Antwerpen,1,gebouw:1,2022/09/15 00:00:00+00,"""Italiëlei 189"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
